Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Time Since Purchase
7886,-0.5901719549157782,2,38,2021-09-12,3,2,1,0,2023-06-01 19:41:53,2023-06-01 11:17:48,1,-1.4897451180222767
7887,-0.7209318514776692,1,20,2020-06-09,3,2,2,1,2023-06-01 19:50:55,2023-06-01 11:17:48,0,1.168423663647972
7888,1.3712264935125877,0,17,2020-08-21,4,0,3,0,2023-06-01 19:06:57,2023-06-01 01:39:57,1,0.7465838352524758
7889,1.1097067003888057,2,39,2020-11-10,4,0,3,2,2023-06-01 09:30:57,2023-06-01 16:57:57,0,0.27851498456706253
7890,-1.4401112825680702,1,34,2020-07-22,1,2,3,3,2023-06-01 19:54:59,2023-06-01 11:17:48,0,0.9199426688396659
7891,1.1097067003888057,1,31,2021-07-21,3,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
7892,0.5866671141412414,1,3,2021-06-19,3,2,0,1,2023-06-01 23:50:03,2023-06-01 11:17:48,0,-0.9985617561919048
7893,1.3058465452316423,0,39,2021-07-21,1,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
7894,0.7174270107031325,1,17,2020-03-20,2,0,1,3,2023-06-01 05:27:05,2023-06-01 14:29:05,0,1.636492514333385
7895,-1.7016310756918522,2,31,2021-03-27,2,0,0,2,2023-06-01 11:48:06,2023-06-01 04:21:06,1,-0.5131570221477724
7896,-0.6555519031967237,2,30,2020-12-03,3,0,3,2,2023-06-01 22:17:07,2023-06-01 13:39:07,1,0.14560654548355006
7897,-0.3286521617919961,1,36,2021-10-11,1,0,0,2,2023-06-01 21:12:07,2023-06-01 05:34:07,0,-1.6573253238232273
7898,-1.5708711791299612,2,8,2021-03-26,0,2,2,2,2023-06-01 20:42:08,2023-06-01 11:17:48,0,-0.5073783943615328
7899,-0.9170716963205059,2,30,2020-04-20,4,1,2,3,,2023-06-01 11:17:48,0,0.006919478613797977
7900,-0.5247920066348326,2,3,2020-08-04,2,2,0,2,2023-06-01 12:45:10,2023-06-01 11:17:48,1,0.8448205076185502
7901,0.5866671141412414,2,1,2020-04-26,3,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
7902,0.5212871658602959,0,37,2020-06-03,1,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
7903,0.9135668555459691,2,20,2021-06-08,3,1,1,0,,2023-06-01 11:17:48,0,0.006919478613797977
7904,-1.3747313342871246,0,12,2020-02-09,3,0,3,1,2023-06-01 14:43:15,2023-06-01 17:55:15,1,1.8676376257829719
7905,0.25976737273651374,2,34,2021-12-19,4,0,3,0,2023-06-01 17:56:17,2023-06-01 11:00:17,1,-2.0560506410737647
7906,-1.309351386006179,2,2,2021-09-11,3,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
7907,0.4559072175793503,1,2,2021-08-02,3,0,0,0,2023-06-01 09:26:20,2023-06-01 11:11:20,1,-1.2528213787864502
7908,-0.197892265230105,0,40,2021-05-21,3,0,0,2,2023-06-01 16:16:21,2023-06-01 03:20:21,1,-0.8309815503909543
7909,0.4559072175793503,1,37,2020-12-31,4,0,3,1,2023-06-01 18:55:23,2023-06-01 05:49:23,1,-0.016195032531160707
7910,0.6520470624221869,0,20,2020-01-25,3,0,3,3,2023-06-01 22:57:25,2023-06-01 15:39:25,1,1.954317042576567
7911,1.1097067003888057,2,37,2021-10-18,4,0,2,0,2023-06-01 06:57:26,2023-06-01 20:11:26,0,-1.6977757183269049
7912,-0.06713236866821393,2,21,2021-09-05,2,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
7913,-1.4401112825680702,1,30,2020-02-27,2,2,0,3,2023-06-01 16:50:28,2023-06-01 11:17:48,1,1.7636223256306578
7914,-0.5901719549157782,0,14,2020-06-10,4,1,2,2,,2023-06-01 11:17:48,0,0.006919478613797977
7915,0.6520470624221869,1,1,2021-01-10,1,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
7916,-0.3940321100729416,1,38,2021-03-21,2,2,3,3,2023-06-01 19:55:34,2023-06-01 11:17:48,0,-0.4784852554303344
7917,-0.4594120583538871,0,39,2020-10-09,1,2,0,2,2023-06-01 03:23:34,2023-06-01 11:17:48,0,0.463431073726732
7918,0.9135668555459691,2,37,2020-04-03,0,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
7919,0.5212871658602959,1,23,2020-09-26,2,0,3,1,2023-06-01 14:20:37,2023-06-01 20:35:37,0,0.5385532349478477
7920,1.04432675210786,2,5,2021-09-13,4,0,2,1,2023-06-01 11:09:39,2023-06-01 13:25:39,0,-1.4955237458085164
7921,-1.5054912308490156,2,24,2021-01-07,4,0,0,0,2023-06-01 20:37:39,2023-06-01 06:23:39,1,-0.0566454270348384
7922,0.06362752789367715,2,7,2021-07-24,2,1,1,1,,2023-06-01 11:17:48,1,0.006919478613797977
7923,-1.2439714377252336,2,33,2021-04-19,1,0,2,1,2023-06-01 00:50:42,2023-06-01 15:37:42,0,-0.6460654612312848
7924,-0.8516917480395603,0,36,2020-12-31,1,2,1,1,2023-06-01 02:15:43,2023-06-01 11:17:48,1,-0.016195032531160707
7925,-0.13251231694915946,1,13,2020-05-04,1,0,1,1,2023-06-01 08:45:45,2023-06-01 21:47:45,0,1.3764542639526
7926,1.501986390074479,2,9,2020-09-28,1,0,2,1,2023-06-01 20:04:47,2023-06-01 17:06:47,0,0.5269959793753684
7927,-1.047831592882397,2,20,2021-12-21,1,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
7928,-0.6555519031967237,0,7,2020-11-14,4,2,3,0,2023-06-01 22:55:50,2023-06-01 11:17:48,0,0.2554004734221038
7929,-1.5054912308490156,1,19,2021-02-05,4,1,2,3,,2023-06-01 11:17:48,0,0.006919478613797977
7930,1.1750866486697513,1,22,2021-09-07,4,0,2,2,2023-06-01 18:07:51,2023-06-01 01:43:51,1,-1.4608519790910783
7931,-0.5901719549157782,1,6,2021-09-28,3,1,3,1,,2023-06-01 11:17:48,0,0.006919478613797977
7932,1.5673663383554244,2,17,2021-04-21,4,2,3,1,2023-06-01 19:55:54,2023-06-01 11:17:48,0,-0.6576227168037642
7933,0.19438742445556823,2,20,2020-05-11,2,2,0,0,2023-06-01 19:32:55,2023-06-01 11:17:48,1,1.3360038694489222
7934,-0.2632722135110505,1,2,2021-04-21,1,2,3,3,2023-06-01 04:41:57,2023-06-01 11:17:48,1,-0.6576227168037642
7935,-0.7209318514776692,2,18,2021-07-22,1,0,0,1,2023-06-01 19:10:58,2023-06-01 12:43:58,1,-1.189256473137814
7936,0.6520470624221869,1,13,2020-08-28,3,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
7937,0.782806958984078,0,36,2021-10-01,4,1,2,3,,2023-06-01 11:17:48,0,0.006919478613797977
7938,-0.5247920066348326,2,4,2020-11-10,4,2,2,3,2023-06-01 23:24:03,2023-06-01 11:17:48,0,0.27851498456706253
7939,1.63274628663637,0,6,2021-10-28,3,2,0,2,2023-06-01 21:11:04,2023-06-01 11:17:48,0,-1.7555619961893016
7940,1.04432675210786,1,41,2021-01-20,4,0,2,3,2023-06-01 21:08:06,2023-06-01 06:37:06,1,-0.1317675882559541
7941,0.9135668555459691,0,26,2020-06-18,2,2,0,1,2023-06-01 03:44:07,2023-06-01 11:17:48,0,1.1164160135718149
7942,0.4559072175793503,2,3,2020-07-14,1,2,0,0,2023-06-01 07:46:09,2023-06-01 11:17:48,1,0.9661716911295833
7943,0.06362752789367715,0,41,2020-08-02,4,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
7944,-0.9824516446014514,0,25,2021-09-16,0,1,3,3,,2023-06-01 11:17:48,0,0.006919478613797977
7945,-1.4401112825680702,0,1,2020-09-19,0,0,0,3,2023-06-01 06:41:12,2023-06-01 14:35:12,1,0.5790036294515254
7946,0.9135668555459691,2,19,2020-10-20,3,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
7947,1.6981262349173154,1,26,2021-09-01,3,2,1,3,2023-06-01 02:07:14,2023-06-01 11:17:48,0,-1.4261802123736405
7948,0.5866671141412414,0,38,2020-07-18,3,0,3,1,2023-06-01 19:33:16,2023-06-01 17:19:16,1,0.9430571799846247
7949,-1.309351386006179,1,26,2020-12-08,1,0,3,2,2023-06-01 10:13:16,2023-06-01 07:17:16,0,0.11671340655235173
7950,1.63274628663637,1,20,2020-09-18,2,1,2,3,,2023-06-01 11:17:48,0,0.006919478613797977
7951,-1.309351386006179,2,19,2020-01-16,2,1,3,1,,2023-06-01 11:17:48,1,0.006919478613797977
7952,-0.3286521617919961,2,31,2020-11-25,1,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
7953,1.2404665969506967,1,36,2021-07-22,0,2,3,2,2023-06-01 10:13:22,2023-06-01 11:17:48,1,-1.189256473137814
7954,-0.13251231694915946,0,7,2020-01-24,3,0,0,2,2023-06-01 09:53:23,2023-06-01 03:23:23,0,1.9600956703628067
7955,0.06362752789367715,1,30,2020-12-17,1,2,1,0,2023-06-01 16:50:24,2023-06-01 11:17:48,1,0.06470575647619468
7956,1.4366064417935334,2,25,2020-08-28,3,0,3,2,2023-06-01 08:30:26,2023-06-01 09:01:26,0,0.7061334407487981
7957,0.5866671141412414,0,39,2020-07-03,0,0,2,0,2023-06-01 16:09:27,2023-06-01 15:17:27,1,1.0297365967782197
7958,0.5866671141412414,1,29,2021-04-20,4,2,3,3,2023-06-01 06:38:28,2023-06-01 11:17:48,0,-0.6518440890175244
7959,-0.6555519031967237,2,33,2021-03-12,1,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
7960,0.3251473210174593,1,30,2020-09-01,4,1,2,2,,2023-06-01 11:17:48,0,0.006919478613797977
7961,-1.4401112825680702,1,34,2020-10-01,4,0,1,2,2023-06-01 12:27:32,2023-06-01 15:38:32,0,0.5096600960166493
7962,-0.3286521617919961,1,9,2020-03-03,1,1,0,0,,2023-06-01 11:17:48,1,0.006919478613797977
7963,-1.047831592882397,1,37,2021-02-09,2,2,0,2,2023-06-01 16:15:36,2023-06-01 11:17:48,0,-0.24734014398074755
7964,1.3712264935125877,1,37,2021-04-06,0,2,2,0,2023-06-01 09:17:37,2023-06-01 11:17:48,0,-0.5709433000101691
7965,1.3712264935125877,1,8,2020-05-11,3,0,2,0,2023-06-01 05:39:38,2023-06-02 00:48:38,0,1.3360038694489222
7966,1.5673663383554244,0,5,2021-05-14,2,2,2,3,2023-06-01 05:24:40,2023-06-01 11:17:48,1,-0.7905311558872766
7967,-0.8516917480395603,1,21,2021-06-20,3,2,1,3,2023-06-01 04:54:42,2023-06-01 11:17:48,0,-1.0043403839781444
7968,-0.7209318514776692,2,23,2020-12-07,3,2,1,2,2023-06-01 06:45:43,2023-06-01 11:17:48,0,0.12249203433859139
7969,0.9789468038269146,2,35,2020-10-29,3,2,0,2,2023-06-01 15:52:44,2023-06-01 11:17:48,1,0.34785851800193857
7970,-1.1132115411633425,2,9,2020-03-04,4,0,1,1,2023-06-01 09:00:46,2023-06-01 16:38:46,1,1.72895055891322
7971,1.2404665969506967,2,20,2020-07-02,1,1,3,1,,2023-06-01 11:17:48,1,0.006919478613797977
7972,-1.5708711791299612,0,27,2021-05-04,1,2,3,2,2023-06-01 14:30:48,2023-06-01 11:17:48,0,-0.7327448780248799
7973,1.1097067003888057,0,7,2021-06-23,1,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
7974,0.6520470624221869,2,5,2021-11-21,3,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
7975,-0.7209318514776692,0,25,2021-05-14,2,0,0,2,2023-06-02 00:41:53,2023-06-01 21:11:53,1,-0.7847525281010369
7976,1.3058465452316423,0,6,2021-10-25,4,2,3,3,2023-06-01 22:18:54,2023-06-01 11:17:48,1,-1.7382261128305827
7977,-0.0017524203872683886,0,32,2021-04-06,4,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
7978,-0.197892265230105,2,34,2021-11-14,3,0,0,2,2023-06-01 19:29:57,2023-06-01 16:33:57,0,-1.853798668555376
7979,-1.4401112825680702,1,8,2020-01-20,3,2,3,0,2023-06-01 10:03:59,2023-06-01 11:17:48,1,1.9832101815077654
7980,-0.9824516446014514,2,41,2021-02-19,0,2,1,3,2023-06-01 07:40:01,2023-06-01 11:17:48,0,-0.30512642184314426
7981,0.06362752789367715,1,16,2020-01-03,4,1,0,0,,2023-06-01 11:17:48,0,0.006919478613797977
7982,1.63274628663637,0,24,2021-07-31,0,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
7983,-0.7863117997586148,0,0,2021-07-21,0,0,0,2,2023-06-01 10:44:05,2023-06-01 08:29:05,0,-1.1834778453515742
7984,-1.3747313342871246,1,20,2021-11-29,1,2,3,1,2023-06-01 02:16:07,2023-06-01 11:17:48,1,-1.9404780853489711
7985,-1.5054912308490156,0,28,2020-06-05,3,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
7986,-0.5901719549157782,1,7,2021-05-12,1,2,2,1,2023-06-01 02:39:09,2023-06-01 11:17:48,1,-0.7789739003147973
7987,1.04432675210786,2,6,2021-12-17,0,0,1,3,2023-06-01 05:20:11,2023-06-01 03:03:11,0,-2.0444933855012852
7988,-0.9824516446014514,0,25,2020-10-19,4,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
7989,1.1750866486697513,0,12,2021-09-29,4,2,2,0,2023-06-01 23:03:13,2023-06-01 11:17:48,0,-1.587981790388351
7990,-0.2632722135110505,1,32,2021-05-31,4,2,1,1,2023-06-01 05:35:14,2023-06-01 11:17:48,0,-0.888767828253351
7991,-0.9824516446014514,1,25,2021-04-18,2,2,1,2,2023-06-01 01:37:16,2023-06-01 11:17:48,1,-0.6402868334450451
7992,-1.7016310756918522,1,37,2020-01-06,3,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
7993,0.3251473210174593,2,16,2020-06-07,4,2,3,3,2023-06-01 01:52:19,2023-06-01 11:17:48,1,1.1799809192204511
7994,-0.7209318514776692,0,27,2021-10-24,2,2,3,2,2023-06-01 03:33:20,2023-06-01 11:17:48,1,-1.732447485044343
7995,-1.3747313342871246,0,9,2021-02-05,3,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
7996,-0.9170716963205059,2,28,2021-05-27,4,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
7997,0.3251473210174593,1,35,2021-11-17,0,1,0,2,,2023-06-01 11:17:48,0,0.006919478613797977
7998,-1.2439714377252336,2,27,2021-05-03,4,0,2,0,2023-06-01 18:30:25,2023-06-01 05:13:25,0,-0.7269662502386403
7999,-0.7863117997586148,1,6,2020-01-04,2,1,3,3,,2023-06-01 11:17:48,0,0.006919478613797977
8000,-0.4594120583538871,0,25,2020-10-10,2,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
8001,-1.047831592882397,2,34,2020-08-26,1,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
8002,-0.4594120583538871,0,4,2021-07-11,2,0,1,0,2023-06-01 08:53:32,2023-06-01 07:02:32,0,-1.1256915674891774
8003,-0.3940321100729416,0,39,2020-06-06,1,0,0,1,2023-06-01 18:23:33,2023-06-01 20:41:33,1,1.1857595470066908
8004,-0.9824516446014514,0,33,2020-04-23,4,2,3,1,2023-06-01 13:28:33,2023-06-01 11:17:48,0,1.4400191696012363
8005,-1.6362511274109066,1,24,2021-12-23,3,2,2,0,2023-06-01 15:20:35,2023-06-01 11:17:48,0,-2.079165152218723
8006,-1.309351386006179,0,12,2021-05-06,3,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
8007,-0.13251231694915946,2,29,2021-07-25,3,2,3,2,2023-06-01 11:41:38,2023-06-01 11:17:48,0,-1.2065923564965328
8008,0.1290074761746227,2,37,2020-06-16,0,2,2,1,2023-06-01 12:03:40,2023-06-01 11:17:48,1,1.127973269144294
8009,0.9135668555459691,2,14,2021-10-26,3,1,1,1,,2023-06-01 11:17:48,0,0.006919478613797977
8010,1.501986390074479,1,36,2020-01-31,2,2,0,3,2023-06-01 23:11:41,2023-06-01 11:17:48,1,1.919645275859129
8011,0.8481869072650235,0,27,2021-01-01,1,0,3,2,2023-06-01 14:30:43,2023-06-01 22:41:43,1,-0.02197366031740038
8012,1.3058465452316423,2,33,2021-06-08,4,2,3,0,2023-06-01 04:36:44,2023-06-01 11:17:48,1,-0.9349968505432684
8013,0.3251473210174593,1,17,2020-03-15,1,0,3,0,2023-06-01 07:19:46,2023-06-01 17:14:46,0,1.6653856532645834
8014,-0.5247920066348326,1,5,2020-04-19,2,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
8015,-1.5054912308490156,0,22,2021-09-21,1,0,3,3,2023-06-01 05:59:49,2023-06-01 21:53:49,0,-1.5417527680984338
8016,-1.7016310756918522,2,3,2020-10-05,4,0,1,1,2023-06-01 18:34:51,2023-06-01 18:24:51,0,0.48654558487169064
8017,0.8481869072650235,1,28,2020-06-05,1,2,1,3,2023-06-01 02:49:53,2023-06-01 11:17:48,1,1.1915381747929306
8018,1.501986390074479,1,31,2021-11-15,3,2,2,1,2023-06-01 16:44:53,2023-06-01 11:17:48,1,-1.8595772963416157
8019,0.5212871658602959,2,10,2021-07-28,3,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
8020,-1.309351386006179,1,8,2021-01-15,3,0,2,1,2023-06-01 15:23:56,2023-06-01 19:58:56,1,-0.10287444932475577
8021,-0.06713236866821393,0,19,2021-04-21,4,0,2,1,2023-06-01 23:43:58,2023-06-01 11:39:58,1,-0.6576227168037642
8022,0.782806958984078,2,13,2020-09-02,4,2,2,2,2023-06-01 03:10:00,2023-06-01 11:17:48,0,0.6772403018175998
8023,0.4559072175793503,1,37,2020-01-25,2,1,1,2,,2023-06-01 11:17:48,1,0.006919478613797977
8024,1.2404665969506967,2,9,2021-01-09,4,0,3,0,2023-06-01 17:24:04,2023-06-02 00:37:04,1,-0.06820268260731774
8025,-1.309351386006179,2,38,2020-11-25,2,2,3,2,2023-06-01 21:45:06,2023-06-01 11:17:48,1,0.19183556777346744
8026,0.1290074761746227,1,9,2021-11-01,3,2,1,2,2023-06-01 11:46:07,2023-06-01 11:17:48,1,-1.7786765073342603
8027,-0.3286521617919961,0,34,2020-03-27,4,0,1,3,2023-06-01 17:23:09,2023-06-01 15:07:09,1,1.5960421198297075
8028,-0.5901719549157782,2,19,2021-12-20,0,0,3,0,2023-06-01 22:58:11,2023-06-01 19:12:11,1,-2.0618292688600044
8029,-1.1132115411633425,2,35,2020-03-05,4,0,3,1,2023-06-01 06:46:13,2023-06-01 17:27:13,1,1.7231719311269802
8030,-0.4594120583538871,0,29,2021-03-14,4,2,2,2,2023-06-01 05:28:15,2023-06-01 11:17:48,0,-0.43803486092665667
8031,-0.3940321100729416,1,30,2020-06-15,0,2,2,0,2023-06-01 23:14:17,2023-06-01 11:17:48,1,1.1337518969305338
8032,0.4559072175793503,0,26,2020-05-18,2,0,2,2,2023-06-01 12:25:17,2023-06-01 14:14:17,1,1.2955534749452446
8033,-1.309351386006179,1,18,2020-10-01,4,2,3,0,2023-06-01 01:35:19,2023-06-01 11:17:48,0,0.5096600960166493
8034,0.5212871658602959,2,33,2021-06-17,2,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
8035,-1.1132115411633425,0,29,2020-05-05,2,0,3,2,2023-06-01 15:32:22,2023-06-01 02:06:22,1,1.3706756361663603
8036,0.782806958984078,0,4,2021-06-18,0,0,1,3,2023-06-01 07:55:24,2023-06-01 20:21:24,0,-0.9927831284056651
8037,-0.9824516446014514,0,15,2021-12-21,0,2,0,1,2023-06-01 05:09:25,2023-06-01 11:17:48,0,-2.0676078966462437
8038,1.1750866486697513,1,17,2020-08-28,0,2,0,3,2023-06-01 09:52:27,2023-06-01 11:17:48,1,0.7061334407487981
8039,-0.0017524203872683886,1,9,2020-05-20,1,2,2,3,2023-06-01 21:37:29,2023-06-01 11:17:48,1,1.2839962193727652
8040,0.3251473210174593,1,25,2020-09-30,2,0,2,0,2023-06-01 15:34:30,2023-06-01 16:57:30,1,0.515438723802889
8041,1.63274628663637,2,0,2021-02-27,2,2,1,3,2023-06-01 20:41:30,2023-06-01 11:17:48,1,-0.35135544413306163
8042,-1.7016310756918522,2,6,2021-11-21,3,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
8043,0.3905272692984048,1,17,2020-12-14,4,1,1,1,,2023-06-01 11:17:48,0,0.006919478613797977
8044,-0.2632722135110505,0,8,2021-10-16,2,0,1,1,2023-06-01 05:45:36,2023-06-01 05:12:36,0,-1.6862184627544257
8045,1.2404665969506967,0,11,2020-03-07,3,0,0,0,2023-06-01 01:34:37,2023-06-01 20:05:37,1,1.711614675554501
8046,-1.1132115411633425,0,32,2021-01-07,1,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
8047,-1.5054912308490156,1,5,2021-09-15,1,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
8048,-0.3286521617919961,0,35,2020-07-14,2,0,0,2,2023-06-01 21:43:42,2023-06-01 18:22:42,1,0.9661716911295833
8049,-1.5054912308490156,1,39,2021-01-26,3,2,0,3,2023-06-01 13:49:44,2023-06-01 11:17:48,1,-0.16643935497339216
8050,1.3058465452316423,1,12,2020-11-07,3,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
8051,1.04432675210786,0,33,2020-01-21,0,0,2,3,2023-06-01 19:59:47,2023-06-01 18:55:47,0,1.9774315537215257
8052,0.5212871658602959,0,41,2021-07-14,3,2,3,2,2023-06-01 22:12:48,2023-06-01 11:17:48,0,-1.1430274508478966
8053,1.3712264935125877,2,9,2020-04-19,1,0,0,1,2023-06-01 11:05:49,2023-06-01 15:21:49,1,1.463133680746195
8054,-1.2439714377252336,1,36,2021-03-03,1,2,1,1,2023-06-01 08:36:51,2023-06-01 11:17:48,0,-0.3744699552780203
8055,-1.2439714377252336,1,12,2021-06-18,0,1,0,0,,2023-06-01 11:17:48,1,0.006919478613797977
8056,0.9135668555459691,2,28,2020-01-17,0,2,2,3,2023-06-01 14:31:55,2023-06-01 11:17:48,0,2.0005460648664846
8057,-1.178591489444288,0,5,2020-03-31,2,0,1,0,2023-06-01 21:24:56,2023-06-01 10:00:56,1,1.5729276086847488
8058,-1.309351386006179,1,13,2021-04-24,1,1,2,3,,2023-06-01 11:17:48,1,0.006919478613797977
8059,-0.4594120583538871,1,0,2020-11-06,3,1,1,2,,2023-06-01 11:17:48,1,0.006919478613797977
8060,0.06362752789367715,2,17,2021-05-05,3,0,1,0,2023-06-01 04:38:01,2023-06-01 04:42:01,1,-0.7385235058111196
8061,-0.8516917480395603,0,5,2021-03-15,2,2,0,3,2023-06-01 21:22:02,2023-06-01 11:17:48,0,-0.44381348871289633
8062,-1.309351386006179,2,23,2021-09-11,4,0,3,2,2023-06-01 17:25:03,2023-06-01 11:12:03,1,-1.483966490236037
8063,-1.2439714377252336,0,29,2021-06-02,1,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
8064,1.2404665969506967,1,24,2020-08-10,2,2,1,2,2023-06-01 14:54:05,2023-06-01 11:17:48,0,0.8101487409011122
8065,-0.0017524203872683886,2,17,2021-05-16,0,2,1,0,2023-06-01 21:28:07,2023-06-01 11:17:48,0,-0.802088411459756
8066,-0.5901719549157782,2,4,2020-04-11,3,0,2,2,2023-06-01 10:06:08,2023-06-01 14:03:08,0,1.5093627030361123
8067,0.8481869072650235,2,19,2021-02-21,0,0,2,2,2023-06-01 08:48:10,2023-06-01 11:04:10,0,-0.3166836774156236
8068,0.4559072175793503,1,2,2020-09-23,2,2,1,1,2023-06-01 06:53:12,2023-06-01 11:17:48,1,0.5558891183065667
8069,-0.13251231694915946,1,4,2021-01-11,1,2,1,3,2023-06-01 19:27:12,2023-06-01 11:17:48,1,-0.07975993817979708
8070,1.1097067003888057,0,9,2020-02-27,1,1,1,2,,2023-06-01 11:17:48,1,0.006919478613797977
8071,1.1097067003888057,1,26,2021-09-11,0,0,2,0,2023-06-01 10:59:15,2023-06-01 15:06:15,0,-1.483966490236037
8072,-1.2439714377252336,2,7,2020-05-29,1,2,2,3,2023-06-01 21:49:17,2023-06-01 11:17:48,1,1.2319885692966082
8073,-0.8516917480395603,2,17,2020-03-27,2,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
8074,0.7174270107031325,1,20,2021-08-26,0,0,0,0,2023-06-01 18:38:20,2023-06-01 23:47:20,0,-1.3915084456562024
8075,-0.2632722135110505,2,16,2020-10-11,4,1,1,1,,2023-06-01 11:17:48,0,0.006919478613797977
8076,0.9135668555459691,1,2,2020-07-14,4,2,1,1,2023-06-02 00:28:24,2023-06-01 11:17:48,1,0.971950318915823
8077,1.6981262349173154,0,30,2020-06-29,0,0,2,1,2023-06-01 00:52:26,2023-06-01 16:37:26,1,1.0528511079231784
8078,1.3712264935125877,0,26,2021-07-11,4,2,3,2,2023-06-01 17:01:28,2023-06-01 11:17:48,1,-1.1256915674891774
8079,0.7174270107031325,1,16,2021-10-07,4,1,3,1,,2023-06-01 11:17:48,0,0.006919478613797977
8080,-0.3940321100729416,2,21,2020-09-09,0,0,2,0,2023-06-01 06:36:30,2023-06-01 05:58:30,1,0.636789907313922
8081,0.25976737273651374,2,25,2020-09-06,2,2,2,2,2023-06-01 12:54:32,2023-06-01 11:17:48,1,0.6541257906726411
8082,0.7174270107031325,2,27,2020-07-03,1,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
8083,-0.9824516446014514,1,24,2021-05-12,3,0,0,2,2023-06-01 12:20:34,2023-06-01 23:49:34,1,-0.7789739003147973
8084,0.25976737273651374,0,18,2020-12-09,4,0,3,3,2023-06-01 14:35:36,2023-06-01 06:19:36,1,0.11093477876611205
8085,1.2404665969506967,0,35,2021-12-04,4,0,3,3,2023-06-01 06:14:38,2023-06-01 20:41:38,0,-1.9693712242801695
8086,1.5673663383554244,0,26,2020-10-19,0,0,3,1,2023-06-01 03:20:40,2023-06-01 07:29:40,0,0.4056447958643353
8087,1.501986390074479,0,36,2021-11-03,2,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
8088,0.25976737273651374,2,21,2021-05-17,1,0,2,2,2023-06-01 06:58:43,2023-06-01 16:34:43,0,-0.8078670392459956
8089,0.7174270107031325,1,25,2021-10-25,0,2,2,0,2023-06-01 05:10:45,2023-06-01 11:17:48,0,-1.7382261128305827
8090,0.7174270107031325,1,7,2020-11-07,3,2,2,0,2023-06-01 15:16:45,2023-06-01 11:17:48,1,0.2958508679257815
8091,0.8481869072650235,0,40,2020-06-20,4,0,1,3,2023-06-01 15:59:47,2023-06-01 14:26:47,0,1.1048587579993354
8092,1.501986390074479,0,6,2021-09-18,3,2,0,3,2023-06-02 00:27:48,2023-06-01 11:17:48,0,-1.518638256953475
8093,-1.178591489444288,2,33,2021-02-28,4,2,2,3,2023-06-01 15:09:50,2023-06-01 11:17:48,1,-0.3571340719193013
8094,-1.2439714377252336,1,26,2020-07-06,1,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
8095,0.5866671141412414,2,40,2020-10-18,4,2,1,1,2023-06-01 15:25:53,2023-06-01 11:17:48,1,0.41142342365057494
8096,1.04432675210786,1,11,2020-05-01,0,2,3,2,2023-06-01 09:46:55,2023-06-01 11:17:48,0,1.393790147311319
8097,1.6981262349173154,1,28,2020-06-13,4,0,1,1,2023-06-01 22:37:57,2023-06-02 00:18:57,1,1.145309152503013
8098,1.501986390074479,0,9,2020-12-02,4,0,1,1,2023-06-01 15:48:59,2023-06-01 01:57:59,1,0.15138517326978976
